id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
105207,Male,Loyal Customer,11,Personal Travel,Eco,1670,3,5,3,3,2,3,4,2,3,4,4,3,4,2,6,0.0
71393,Male,Loyal Customer,35,Business travel,Eco Plus,258,5,1,1,1,5,5,5,5,1,2,1,5,3,5,53,77.0
33679,Female,Loyal Customer,39,Business travel,Business,805,4,4,4,4,2,2,2,4,4,4,4,5,4,5,43,66.0
125561,Female,Loyal Customer,24,Business travel,Business,226,2,2,2,2,4,4,4,4,5,5,3,5,1,4,0,0.0
75151,Male,Loyal Customer,45,Business travel,Eco,1726,1,5,5,5,2,1,2,2,3,3,4,2,4,2,102,90.0
15718,Male,Loyal Customer,36,Business travel,Business,3744,4,5,5,5,4,4,4,2,4,3,2,4,1,4,170,149.0
129781,Female,Loyal Customer,60,Personal Travel,Eco,447,4,4,4,5,4,4,5,5,5,4,5,5,5,4,0,0.0
115461,Female,Loyal Customer,22,Business travel,Eco,308,3,2,3,3,3,3,1,3,2,5,3,3,4,3,14,12.0
110652,Female,disloyal Customer,26,Business travel,Eco,945,2,2,2,3,5,2,5,5,1,2,3,2,3,5,29,24.0
15190,Female,Loyal Customer,60,Business travel,Eco,544,4,5,5,5,4,3,3,4,4,4,4,3,4,2,21,1.0
99638,Female,Loyal Customer,70,Personal Travel,Eco Plus,1224,2,4,2,1,5,2,3,1,1,2,1,4,1,4,0,0.0
29563,Male,Loyal Customer,56,Business travel,Business,1448,4,4,4,4,1,3,5,5,5,5,5,5,5,4,0,1.0
6307,Female,Loyal Customer,12,Personal Travel,Business,296,3,3,3,3,4,3,4,4,2,1,4,2,3,4,0,0.0
56790,Female,Loyal Customer,43,Business travel,Business,1725,4,4,4,4,2,3,4,4,4,4,4,3,4,5,0,0.0
75404,Female,Loyal Customer,42,Business travel,Business,2342,1,1,4,1,2,3,5,5,5,5,5,4,5,4,0,0.0
19177,Male,Loyal Customer,54,Business travel,Business,3110,5,5,3,5,3,3,3,5,5,5,5,4,5,4,129,130.0
9879,Male,Loyal Customer,45,Business travel,Business,1952,3,4,4,4,3,3,3,3,3,3,3,4,3,1,0,0.0
758,Female,disloyal Customer,20,Business travel,Eco,134,4,4,4,2,2,4,2,2,3,3,5,3,4,2,34,21.0
123555,Female,Loyal Customer,59,Business travel,Business,1773,3,3,3,3,5,5,4,5,5,5,5,5,5,4,0,0.0
29723,Female,Loyal Customer,30,Business travel,Business,2777,5,5,5,5,4,4,4,2,5,5,1,4,5,4,0,8.0
4874,Male,Loyal Customer,28,Personal Travel,Eco,408,2,4,2,3,3,2,3,3,5,5,5,4,5,3,0,12.0
28734,Female,Loyal Customer,38,Personal Travel,Eco,2149,4,5,4,5,4,2,2,5,3,4,5,2,5,2,0,20.0
25487,Male,Loyal Customer,60,Business travel,Eco,547,5,1,1,1,5,5,5,5,1,3,5,5,1,5,0,0.0
124536,Female,Loyal Customer,72,Business travel,Business,1276,3,2,1,1,3,3,3,3,3,3,3,1,3,1,0,0.0
105012,Male,Loyal Customer,43,Business travel,Business,255,1,1,1,1,3,5,5,4,4,4,4,3,4,3,5,0.0
66272,Female,Loyal Customer,24,Business travel,Business,460,4,4,4,4,4,4,4,4,3,5,4,5,5,4,0,1.0
56447,Female,Loyal Customer,63,Personal Travel,Eco,719,2,4,2,5,3,5,4,1,1,2,1,4,1,4,0,0.0
66958,Male,Loyal Customer,42,Business travel,Business,1121,1,1,3,1,2,4,4,5,5,5,5,4,5,3,0,0.0
104885,Female,Loyal Customer,25,Personal Travel,Eco,327,3,0,2,4,5,2,1,5,4,4,4,4,5,5,40,36.0
97149,Male,disloyal Customer,54,Business travel,Eco,990,3,3,3,3,1,3,1,1,4,2,4,2,4,1,14,16.0
45621,Female,disloyal Customer,29,Business travel,Eco,260,2,2,3,3,5,3,5,5,1,2,3,2,3,5,0,0.0
30956,Male,Loyal Customer,41,Personal Travel,Eco,1024,3,4,3,4,2,3,1,2,3,2,5,5,4,2,19,29.0
31599,Female,Loyal Customer,26,Personal Travel,Eco,602,4,3,4,4,5,4,5,5,3,3,4,2,3,5,0,0.0
118489,Male,Loyal Customer,43,Business travel,Business,646,2,2,2,2,5,4,4,5,5,5,5,5,5,4,0,0.0
40277,Male,Loyal Customer,60,Personal Travel,Eco,387,2,4,2,3,4,2,4,4,3,4,4,3,5,4,0,0.0
81116,Female,Loyal Customer,34,Business travel,Business,2129,3,3,3,3,4,2,3,3,3,3,3,4,3,2,0,0.0
26892,Male,Loyal Customer,48,Personal Travel,Eco,689,1,5,1,1,5,1,5,5,5,5,5,3,4,5,0,0.0
70325,Male,Loyal Customer,48,Business travel,Business,986,2,3,3,3,5,2,3,2,2,2,2,2,2,4,55,50.0
69355,Male,Loyal Customer,23,Business travel,Business,3991,1,1,1,1,3,4,3,3,5,3,5,5,4,3,0,0.0
13559,Male,Loyal Customer,45,Personal Travel,Eco,152,3,4,3,4,1,3,1,1,3,3,4,5,4,1,0,0.0
124565,Female,Loyal Customer,29,Personal Travel,Eco,453,2,1,2,4,5,2,5,5,2,5,4,4,3,5,29,13.0
66074,Male,Loyal Customer,66,Personal Travel,Eco,1055,3,4,4,3,4,4,4,4,3,4,4,5,5,4,29,24.0
17140,Male,Loyal Customer,47,Business travel,Eco,455,4,4,4,4,4,4,4,4,4,2,3,1,4,4,0,11.0
108160,Female,Loyal Customer,46,Personal Travel,Eco,1105,0,4,0,3,2,4,4,1,1,0,1,1,1,4,0,3.0
105172,Male,Loyal Customer,23,Personal Travel,Eco,289,1,2,1,4,2,1,2,2,3,4,4,2,4,2,45,43.0
65075,Female,Loyal Customer,50,Personal Travel,Eco,190,2,5,2,2,3,5,5,2,2,2,2,4,2,4,3,0.0
46443,Female,Loyal Customer,47,Personal Travel,Eco,1304,2,5,2,3,3,4,5,5,5,2,5,3,5,5,0,0.0
33308,Male,Loyal Customer,43,Business travel,Eco Plus,121,2,4,4,4,2,2,2,2,2,1,4,1,4,2,0,0.0
67654,Female,Loyal Customer,25,Business travel,Business,1431,1,1,1,1,5,4,5,5,5,4,5,4,4,5,8,2.0
113641,Female,Loyal Customer,53,Personal Travel,Eco,397,3,4,3,1,5,4,4,2,2,3,2,3,2,4,122,104.0
97249,Female,Loyal Customer,19,Business travel,Business,393,1,2,2,2,1,1,1,1,3,5,3,4,4,1,96,96.0
93162,Male,Loyal Customer,54,Personal Travel,Eco,1183,3,4,3,4,4,3,4,4,4,5,4,4,5,4,17,16.0
129090,Female,Loyal Customer,41,Business travel,Business,2218,2,5,5,5,2,2,4,2,2,2,2,1,2,4,0,0.0
38454,Male,Loyal Customer,39,Business travel,Business,1781,5,5,5,5,3,1,4,3,3,3,3,4,3,2,0,0.0
89095,Male,Loyal Customer,55,Business travel,Business,2092,3,3,3,3,2,4,4,3,3,4,3,5,3,5,1,0.0
6711,Male,Loyal Customer,50,Personal Travel,Eco,403,3,2,3,4,2,3,2,2,2,3,4,2,3,2,30,26.0
117733,Female,disloyal Customer,22,Business travel,Eco,833,4,4,4,3,4,4,4,4,3,5,4,4,5,4,16,0.0
104175,Male,Loyal Customer,47,Business travel,Business,2307,0,0,0,4,5,3,3,4,4,4,4,3,4,4,0,0.0
68971,Male,Loyal Customer,74,Business travel,Business,300,3,3,3,3,3,5,2,4,4,4,4,1,4,2,0,0.0
31957,Female,Loyal Customer,42,Business travel,Business,1777,0,5,0,1,2,4,4,5,5,1,1,3,5,3,0,2.0
51870,Male,Loyal Customer,25,Business travel,Eco,771,4,3,3,3,4,4,5,4,1,4,4,2,3,4,0,0.0
40172,Female,disloyal Customer,29,Business travel,Eco,387,3,5,3,3,3,3,3,3,2,2,2,2,4,3,0,0.0
27055,Female,Loyal Customer,47,Personal Travel,Eco,1489,5,5,5,4,5,3,5,2,2,5,2,1,2,1,0,0.0
92483,Male,Loyal Customer,25,Business travel,Business,1947,1,1,1,1,5,5,5,5,5,3,3,4,5,5,6,0.0
50915,Male,Loyal Customer,59,Personal Travel,Eco,153,3,4,3,5,4,3,4,4,3,4,4,3,4,4,0,8.0
63888,Male,Loyal Customer,28,Business travel,Eco,1158,3,1,1,1,3,3,3,3,2,3,4,1,4,3,0,28.0
80779,Male,disloyal Customer,20,Business travel,Eco,692,2,2,2,3,5,2,5,5,5,3,5,3,4,5,0,0.0
118498,Male,Loyal Customer,40,Business travel,Business,2554,4,4,3,4,2,4,4,5,5,5,5,5,5,5,44,36.0
102821,Male,Loyal Customer,52,Personal Travel,Eco,342,3,4,2,3,1,2,1,1,5,5,5,4,5,1,9,24.0
63235,Female,disloyal Customer,37,Business travel,Business,337,3,3,3,3,2,3,2,2,4,3,4,3,4,2,0,0.0
118591,Male,disloyal Customer,22,Business travel,Eco,368,2,2,1,3,4,1,4,4,3,4,4,2,3,4,5,1.0
36594,Female,disloyal Customer,26,Business travel,Eco,1121,3,4,4,3,1,4,1,1,4,3,1,5,4,1,0,0.0
15340,Female,disloyal Customer,26,Business travel,Business,377,4,0,4,1,5,4,5,5,4,3,4,5,4,5,0,0.0
110844,Male,Loyal Customer,52,Business travel,Business,2832,2,2,2,2,3,4,5,5,5,5,5,5,5,5,0,0.0
128276,Male,Loyal Customer,38,Personal Travel,Business,338,1,4,1,4,2,5,4,1,1,1,1,4,1,3,0,0.0
111190,Female,disloyal Customer,24,Business travel,Business,1506,0,0,0,4,4,0,4,4,4,2,5,3,4,4,0,0.0
40344,Male,disloyal Customer,26,Business travel,Eco,920,1,0,0,2,1,0,1,1,5,2,2,5,4,1,0,0.0
110404,Female,Loyal Customer,48,Business travel,Business,1625,1,2,2,2,3,3,4,1,1,1,1,1,1,2,9,25.0
63188,Male,Loyal Customer,30,Business travel,Business,337,1,1,1,1,5,5,5,5,5,5,5,4,5,5,0,0.0
33637,Female,Loyal Customer,16,Personal Travel,Eco,399,2,4,2,5,2,2,2,2,3,4,4,3,5,2,26,43.0
8208,Male,Loyal Customer,58,Business travel,Business,294,4,4,4,4,1,4,5,4,4,4,4,1,4,5,0,2.0
80299,Female,Loyal Customer,33,Business travel,Business,2674,5,5,5,5,3,4,5,5,5,5,5,3,5,3,0,0.0
43729,Female,Loyal Customer,36,Business travel,Eco Plus,196,4,5,5,5,4,4,4,4,1,1,3,2,2,4,0,0.0
123800,Male,disloyal Customer,23,Business travel,Eco,544,4,4,4,5,1,4,1,1,5,2,4,5,4,1,0,0.0
45205,Female,Loyal Customer,57,Business travel,Eco,1013,5,5,4,5,3,5,4,5,5,5,5,5,5,3,38,36.0
87677,Female,Loyal Customer,29,Business travel,Eco,591,2,1,1,1,2,2,2,2,1,2,4,2,4,2,18,4.0
85010,Female,disloyal Customer,13,Business travel,Eco,1590,3,3,3,3,5,3,5,5,1,1,2,2,4,5,7,14.0
117106,Male,Loyal Customer,39,Business travel,Business,1500,2,4,4,4,5,3,4,2,2,2,2,1,2,4,44,26.0
116128,Male,Loyal Customer,20,Personal Travel,Eco,362,2,5,2,5,2,2,2,2,3,3,5,4,4,2,0,0.0
92285,Female,Loyal Customer,36,Personal Travel,Eco,2036,4,4,4,2,3,4,3,3,3,4,5,3,5,3,0,0.0
26388,Female,disloyal Customer,52,Business travel,Eco,534,3,0,3,2,1,3,1,1,3,2,4,1,4,1,0,0.0
96391,Male,disloyal Customer,25,Business travel,Eco,1246,2,2,2,4,2,2,2,2,1,1,4,2,4,2,16,0.0
27674,Female,disloyal Customer,54,Business travel,Eco,1216,2,2,2,4,3,2,2,3,3,2,4,2,2,3,0,0.0
63281,Female,Loyal Customer,60,Business travel,Business,3481,5,5,5,5,5,4,4,5,2,5,4,4,5,4,136,119.0
62396,Male,Loyal Customer,23,Personal Travel,Eco,2704,2,4,2,4,3,2,3,3,4,5,4,5,4,3,5,0.0
2737,Female,Loyal Customer,53,Business travel,Business,695,4,4,4,4,2,4,4,4,4,4,4,4,4,5,0,14.0
21810,Female,Loyal Customer,31,Personal Travel,Eco,241,1,5,1,4,3,1,3,3,3,3,4,4,5,3,0,0.0
9035,Male,Loyal Customer,60,Business travel,Eco,173,3,5,5,5,3,3,3,3,2,5,3,1,3,3,49,49.0
34114,Female,Loyal Customer,30,Business travel,Business,2199,1,1,4,1,5,5,5,5,2,3,3,3,3,5,0,0.0
11351,Male,Loyal Customer,17,Personal Travel,Eco,396,2,4,2,1,1,2,1,1,1,5,1,4,1,1,0,0.0
49723,Male,Loyal Customer,58,Business travel,Eco,250,4,5,5,5,4,4,4,4,5,2,3,4,4,4,0,0.0
88733,Male,Loyal Customer,15,Personal Travel,Eco,545,2,5,2,1,1,2,1,1,1,4,5,4,2,1,20,18.0
14313,Male,Loyal Customer,17,Business travel,Eco,175,4,2,2,2,4,4,2,4,1,4,3,2,4,4,0,0.0
85923,Female,disloyal Customer,26,Business travel,Business,761,5,5,5,2,4,5,4,4,4,5,5,3,5,4,50,53.0
114199,Female,Loyal Customer,50,Business travel,Business,1912,3,3,3,3,3,5,5,5,5,5,5,3,5,3,20,18.0
118574,Female,Loyal Customer,41,Business travel,Eco,646,4,3,3,3,4,4,4,4,2,2,4,4,3,4,53,44.0
36035,Male,Loyal Customer,54,Business travel,Business,3643,4,4,4,4,2,2,2,5,5,5,5,4,5,3,8,7.0
68450,Male,Loyal Customer,39,Business travel,Business,1303,3,3,2,3,2,4,5,4,4,4,4,4,4,5,0,0.0
38712,Male,Loyal Customer,56,Personal Travel,Eco,2583,5,4,5,4,5,5,5,5,4,3,3,2,2,5,0,2.0
29977,Female,disloyal Customer,44,Business travel,Eco,95,1,1,1,3,5,1,5,5,4,5,4,4,3,5,0,0.0
104167,Female,Loyal Customer,32,Business travel,Business,1615,4,2,2,2,4,3,4,4,4,5,4,2,3,4,0,0.0
50018,Female,Loyal Customer,17,Business travel,Eco,308,3,4,4,4,3,3,2,3,4,2,2,1,2,3,0,0.0
54085,Female,Loyal Customer,64,Personal Travel,Eco,1416,4,5,4,3,4,5,4,3,3,4,3,3,3,3,8,0.0
86103,Male,Loyal Customer,18,Personal Travel,Business,306,3,5,3,4,3,3,3,3,5,5,5,3,5,3,15,18.0
121616,Male,Loyal Customer,55,Personal Travel,Eco,912,3,4,3,4,2,3,2,2,1,4,3,4,4,2,20,7.0
70232,Male,Loyal Customer,49,Personal Travel,Eco,1068,4,4,4,4,4,4,4,4,1,5,4,4,4,4,24,11.0
25628,Male,Loyal Customer,60,Business travel,Business,526,1,1,1,1,1,5,1,4,4,4,4,4,4,1,0,0.0
18316,Male,Loyal Customer,25,Business travel,Business,715,3,3,3,3,3,4,3,3,1,4,2,1,2,3,124,110.0
26356,Male,disloyal Customer,20,Business travel,Eco,894,0,0,0,5,2,0,2,2,4,5,1,1,3,2,40,38.0
51752,Female,Loyal Customer,54,Personal Travel,Eco,451,5,2,5,4,3,4,4,4,4,5,4,2,4,2,0,0.0
118636,Female,Loyal Customer,52,Business travel,Business,368,5,5,5,5,5,5,5,4,4,4,4,3,4,3,0,2.0
100358,Male,Loyal Customer,50,Personal Travel,Eco,1052,2,4,2,4,5,2,5,5,5,4,4,5,5,5,0,0.0
72706,Female,Loyal Customer,48,Business travel,Eco Plus,1102,4,1,1,1,2,4,3,4,4,4,4,2,4,4,0,9.0
128901,Female,Loyal Customer,18,Personal Travel,Eco,2565,3,5,2,3,2,1,5,3,3,4,4,5,4,5,0,0.0
18342,Female,disloyal Customer,25,Business travel,Eco,563,4,5,4,4,3,4,3,3,5,1,2,1,2,3,0,0.0
45616,Male,Loyal Customer,30,Business travel,Eco,230,3,2,2,2,3,3,3,3,3,5,4,3,3,3,2,0.0
29776,Male,Loyal Customer,28,Personal Travel,Business,548,5,5,5,4,3,5,3,3,4,2,4,4,5,3,0,0.0
26119,Female,Loyal Customer,24,Business travel,Business,2521,3,5,5,5,3,3,3,3,2,3,4,1,3,3,31,30.0
48492,Female,Loyal Customer,31,Business travel,Business,819,4,4,4,4,5,5,5,5,5,4,3,1,5,5,0,0.0
48482,Female,Loyal Customer,32,Business travel,Eco,846,5,4,4,4,5,5,5,5,3,1,1,3,3,5,0,0.0
106174,Female,Loyal Customer,61,Personal Travel,Eco,302,1,5,1,3,2,5,5,4,4,1,4,4,4,3,3,3.0
107468,Female,Loyal Customer,67,Personal Travel,Eco,1121,1,4,1,1,5,5,4,5,5,1,5,3,5,3,49,57.0
44557,Male,Loyal Customer,48,Business travel,Eco Plus,157,4,1,3,1,5,4,5,5,1,5,5,5,2,5,0,0.0
59140,Male,Loyal Customer,26,Personal Travel,Eco,1744,2,4,2,2,2,2,2,2,4,5,3,5,5,2,2,0.0
101039,Female,Loyal Customer,44,Personal Travel,Business,368,2,4,2,4,2,4,3,3,3,2,3,1,3,1,3,0.0
106064,Female,Loyal Customer,52,Business travel,Business,3458,2,2,1,2,3,4,4,3,3,3,3,4,3,3,27,23.0
124122,Male,Loyal Customer,59,Business travel,Business,529,3,3,3,3,4,5,5,5,5,5,5,5,5,3,0,0.0
46801,Female,Loyal Customer,50,Business travel,Business,3377,5,5,5,5,1,4,3,4,4,4,4,5,4,3,0,0.0
119240,Female,Loyal Customer,56,Business travel,Business,3576,1,1,1,1,3,5,4,4,4,4,4,5,4,3,18,22.0
45604,Male,Loyal Customer,31,Business travel,Eco,113,5,5,5,5,5,5,5,5,5,2,3,1,1,5,95,121.0
17522,Female,Loyal Customer,59,Personal Travel,Eco,341,3,1,3,2,1,1,1,5,5,3,5,2,5,1,0,0.0
45381,Female,Loyal Customer,30,Business travel,Eco Plus,461,0,0,0,3,5,0,5,5,4,2,3,2,2,5,0,0.0
59088,Female,disloyal Customer,22,Business travel,Eco,346,4,0,4,5,2,4,2,2,3,3,1,3,4,2,29,30.0
21427,Male,disloyal Customer,27,Business travel,Eco,164,3,3,3,1,2,3,2,2,2,3,1,1,1,2,0,0.0
68317,Female,disloyal Customer,43,Business travel,Business,832,4,4,4,3,5,4,5,5,4,3,4,3,5,5,0,0.0
28805,Female,disloyal Customer,22,Business travel,Eco,1050,2,2,2,1,1,2,1,1,2,5,3,3,3,1,0,0.0
32052,Female,Loyal Customer,34,Business travel,Eco,216,4,5,5,5,4,4,4,4,1,2,3,4,1,4,0,0.0
75782,Female,Loyal Customer,70,Personal Travel,Eco,868,1,2,1,2,2,1,1,5,5,1,5,2,5,1,34,20.0
67520,Male,Loyal Customer,44,Business travel,Business,1438,5,5,5,5,3,4,4,5,5,5,5,5,5,3,0,9.0
110101,Male,Loyal Customer,57,Business travel,Business,1072,4,4,4,4,5,5,4,5,5,5,5,5,5,3,14,4.0
56080,Male,Loyal Customer,30,Personal Travel,Eco,2586,3,3,3,2,3,2,2,5,5,4,1,2,3,2,13,16.0
3422,Female,Loyal Customer,68,Personal Travel,Eco,315,3,3,3,4,3,1,1,3,5,2,1,1,4,1,169,189.0
243,Male,disloyal Customer,22,Business travel,Eco,719,1,1,1,3,1,1,1,1,4,3,3,1,4,1,14,25.0
114719,Male,disloyal Customer,42,Business travel,Business,296,3,3,3,4,4,3,4,4,5,4,4,3,4,4,13,0.0
38707,Male,Loyal Customer,20,Business travel,Business,2342,3,3,3,3,3,3,3,3,2,2,4,2,2,3,0,0.0
78647,Male,Loyal Customer,19,Business travel,Business,2172,2,1,2,1,2,2,2,2,3,4,1,4,2,2,0,0.0
62150,Male,Loyal Customer,42,Business travel,Eco,2454,2,4,2,4,2,2,2,2,3,3,1,2,3,2,0,0.0
67841,Male,Loyal Customer,10,Personal Travel,Eco,1235,4,5,3,1,3,3,3,3,3,2,1,1,4,3,0,0.0
69492,Female,Loyal Customer,64,Business travel,Eco Plus,696,3,4,4,4,5,3,3,3,3,3,3,2,3,1,0,14.0
114584,Female,Loyal Customer,56,Business travel,Business,3561,1,1,1,1,2,5,4,5,5,5,5,3,5,5,43,40.0
83265,Female,Loyal Customer,31,Business travel,Business,1956,1,2,2,2,1,1,1,1,3,1,3,3,3,1,22,27.0
93135,Female,Loyal Customer,53,Business travel,Business,1183,2,2,2,2,3,5,4,5,5,5,5,4,5,5,0,0.0
19659,Male,Loyal Customer,38,Business travel,Business,3053,1,1,1,1,4,5,2,4,4,4,4,4,4,2,18,0.0
90720,Male,Loyal Customer,53,Business travel,Business,3038,0,0,0,3,2,5,5,3,3,4,4,3,3,5,3,0.0
112600,Female,disloyal Customer,25,Business travel,Business,602,5,0,5,1,1,5,1,1,4,5,5,5,4,1,19,25.0
115447,Female,Loyal Customer,34,Business travel,Business,447,5,5,5,5,3,5,5,5,5,5,5,3,5,5,61,55.0
1343,Female,disloyal Customer,45,Business travel,Business,309,2,1,1,2,4,2,4,4,5,3,4,5,4,4,3,1.0
14170,Male,disloyal Customer,15,Business travel,Eco,526,4,5,4,3,2,4,2,2,3,3,3,5,1,2,19,25.0
33499,Male,Loyal Customer,50,Business travel,Business,965,2,2,2,2,3,4,4,2,2,3,2,3,2,5,0,0.0
67572,Female,Loyal Customer,28,Business travel,Business,1438,1,1,1,1,4,4,4,4,5,5,4,3,5,4,0,13.0
28076,Female,Loyal Customer,45,Business travel,Eco Plus,2562,4,5,5,5,4,4,4,5,5,3,5,4,1,4,0,0.0
122987,Male,disloyal Customer,25,Business travel,Business,631,4,0,3,5,2,3,2,2,4,3,4,5,4,2,0,0.0
10542,Male,disloyal Customer,58,Business travel,Business,429,2,2,2,1,5,2,5,5,5,5,4,3,5,5,0,0.0
60087,Male,Loyal Customer,46,Business travel,Business,3791,1,1,1,1,2,5,5,5,5,5,5,4,5,5,0,0.0
129148,Female,Loyal Customer,42,Business travel,Business,954,3,3,3,3,3,3,4,3,3,3,3,3,3,2,1,0.0
12166,Female,Loyal Customer,14,Business travel,Business,3588,1,2,2,2,1,1,1,1,4,1,3,3,3,1,32,9.0
52203,Male,Loyal Customer,44,Business travel,Eco,451,3,4,4,4,3,3,3,3,3,2,4,2,4,3,0,0.0
14336,Male,Loyal Customer,35,Personal Travel,Eco,395,1,4,1,1,4,1,2,4,5,4,5,3,5,4,23,33.0
69593,Male,Loyal Customer,29,Personal Travel,Eco,2475,3,1,3,3,3,3,3,1,3,3,3,3,1,3,0,0.0
26022,Male,Loyal Customer,35,Business travel,Eco Plus,425,1,5,2,5,1,1,1,1,3,5,4,3,3,1,0,0.0
89154,Male,Loyal Customer,55,Business travel,Business,1927,4,4,4,4,2,5,4,5,5,5,5,4,5,2,0,24.0
103788,Female,Loyal Customer,47,Business travel,Business,2187,5,5,5,5,3,5,5,4,4,4,4,5,4,5,34,38.0
129582,Female,Loyal Customer,46,Business travel,Business,308,0,0,0,4,4,5,4,5,5,5,5,5,5,3,0,0.0
122114,Male,Loyal Customer,66,Business travel,Business,130,3,3,3,3,4,4,4,3,3,4,4,3,3,4,0,0.0
100306,Female,Loyal Customer,26,Business travel,Business,1587,2,2,2,2,4,4,4,4,4,2,4,4,4,4,39,17.0
8321,Female,Loyal Customer,70,Personal Travel,Eco Plus,294,2,4,2,1,5,5,4,2,2,2,2,3,2,5,0,0.0
74465,Male,Loyal Customer,43,Business travel,Business,1464,5,5,4,5,2,4,5,2,2,2,2,4,2,3,1,0.0
4709,Female,disloyal Customer,24,Business travel,Business,364,5,0,5,5,4,5,4,4,3,3,5,3,4,4,64,76.0
75003,Female,disloyal Customer,26,Business travel,Business,236,2,3,2,3,1,2,1,1,3,5,4,1,4,1,1,0.0
87099,Female,Loyal Customer,47,Personal Travel,Eco,640,1,4,2,5,2,4,4,3,5,4,5,4,3,4,7,137.0
31064,Female,Loyal Customer,61,Business travel,Business,462,4,3,3,3,1,3,4,4,4,4,4,1,4,2,0,4.0
9818,Female,Loyal Customer,47,Business travel,Business,3557,5,5,2,5,4,4,4,5,5,5,5,5,5,4,27,53.0
62949,Female,Loyal Customer,58,Business travel,Business,3529,5,5,4,5,4,5,4,4,4,4,4,4,4,5,9,2.0
24177,Male,Loyal Customer,44,Business travel,Business,2761,0,0,0,1,5,5,2,3,3,3,3,1,3,5,6,0.0
44230,Female,Loyal Customer,27,Business travel,Business,359,5,5,5,5,4,5,4,4,1,1,2,5,4,4,0,1.0
95071,Female,Loyal Customer,35,Personal Travel,Eco,192,4,3,4,4,4,4,4,4,3,1,4,3,4,4,0,4.0
120324,Female,Loyal Customer,61,Personal Travel,Eco,268,1,3,1,2,1,5,3,5,5,1,5,1,5,1,0,0.0
54088,Female,Loyal Customer,66,Personal Travel,Eco,1416,2,5,2,1,5,5,5,1,1,2,1,4,1,3,0,0.0
43904,Female,Loyal Customer,25,Personal Travel,Eco,114,2,3,2,1,3,2,1,3,4,4,4,1,2,3,3,23.0
17138,Male,Loyal Customer,46,Business travel,Business,455,2,2,2,2,1,4,5,5,5,5,5,3,5,2,0,0.0
91124,Female,Loyal Customer,8,Personal Travel,Eco,271,3,4,4,1,4,4,4,4,5,4,4,5,5,4,0,0.0
52633,Female,Loyal Customer,33,Business travel,Eco,160,3,5,5,5,3,3,3,3,2,5,1,2,2,3,61,59.0
89510,Female,Loyal Customer,60,Business travel,Business,1089,2,4,3,4,5,4,4,2,2,2,2,1,2,4,65,47.0
89874,Male,Loyal Customer,39,Business travel,Business,1306,5,5,5,5,3,4,4,4,4,4,4,3,4,4,62,38.0
65338,Female,Loyal Customer,30,Business travel,Business,3036,3,4,3,3,2,2,2,2,4,2,4,3,5,2,23,13.0
11517,Male,Loyal Customer,10,Personal Travel,Eco Plus,201,2,4,2,4,5,2,5,5,2,4,3,4,4,5,0,0.0
117354,Female,Loyal Customer,41,Business travel,Business,2378,2,2,2,2,4,5,5,4,4,5,4,3,4,5,42,38.0
26983,Male,Loyal Customer,37,Business travel,Business,2503,1,1,1,1,1,3,5,3,3,2,3,2,3,2,0,0.0
102598,Male,Loyal Customer,55,Personal Travel,Eco Plus,223,5,4,5,1,4,5,4,4,4,2,4,5,5,4,0,0.0
18391,Male,disloyal Customer,43,Business travel,Eco,378,3,0,4,5,2,4,2,2,3,5,5,1,3,2,0,0.0
61806,Female,Loyal Customer,23,Personal Travel,Eco,1303,1,4,1,2,1,1,1,1,4,5,4,4,4,1,25,6.0
27427,Female,disloyal Customer,39,Business travel,Business,937,2,2,2,4,4,2,4,4,3,5,3,2,4,4,0,0.0
61147,Male,Loyal Customer,43,Business travel,Business,3906,3,3,3,3,2,4,4,5,5,5,5,5,5,5,7,10.0
52668,Female,Loyal Customer,19,Personal Travel,Eco,160,1,5,0,3,2,0,2,2,5,4,4,3,4,2,0,0.0
76553,Male,Loyal Customer,18,Business travel,Business,3602,2,2,2,2,2,2,2,2,5,2,5,4,4,2,0,0.0
26343,Female,Loyal Customer,52,Business travel,Eco,861,2,1,2,2,1,3,4,2,2,2,2,4,2,2,0,0.0
85176,Female,Loyal Customer,36,Business travel,Business,3338,3,3,3,3,1,3,4,3,3,3,3,4,3,2,12,0.0
111863,Male,Loyal Customer,53,Business travel,Business,628,2,2,2,2,2,5,5,5,5,5,5,4,5,3,42,35.0
119702,Female,Loyal Customer,23,Business travel,Business,1430,3,5,5,5,3,3,3,3,3,1,3,1,4,3,0,0.0
91068,Male,Loyal Customer,68,Personal Travel,Eco,406,3,3,3,2,3,3,3,3,5,3,3,4,5,3,0,0.0
4638,Male,Loyal Customer,55,Business travel,Business,2864,1,1,1,1,4,5,5,4,4,5,4,5,4,3,0,0.0
98927,Male,Loyal Customer,30,Business travel,Business,1835,2,3,3,3,2,2,2,2,3,2,3,1,2,2,0,0.0
1184,Female,Loyal Customer,45,Personal Travel,Eco,309,5,4,5,2,3,5,5,1,1,5,1,3,1,3,26,41.0
2315,Male,Loyal Customer,32,Personal Travel,Eco,1041,2,4,3,3,2,3,2,2,4,3,5,5,5,2,0,33.0
